indice|nombre|link
1781|Desatornillador_Cruz_6x0|https://articulo.mercadolibre.cl/MLC-1166677810-destornillador-minigafas-destornillador-de-reparacion-port-_JM
1782|Desatornillador_Cruz_4x2|https://articulo.mercadolibre.cl/MLC-599240550-puntas-atornillador-cruz-ph0-50mm-en-14x20-set-10unidades-_JM
1783|Desatornillador_phillips_6x1_4|https://www.molychile.cl/products/destornillador-punta-phillips-1-4-x-6-surtek
1784|Desatornillador_Cruz_8x2|https://ferrital.cl/producto/destornillador-cruz-stanley-handy/
1785|Set_de_copa_madera|https://articulo.mercadolibre.cl/MLC-612982441-juego-set-de-sierra-copas-11-piezas-madera-cerraduras-puerta-_JM
1786|Cortador_Pvc_1_5_8_diametro|https://www.rmenergia.cl/cortador-de-tubos-de-pvc-1-5-8-diametro-truper/
1787|Broca_Plana_Madera_7_8_Trupper|https://store.crosur.cl/zonafranca/brocas-y-complementos/10131-broca-plana-madera-7-8truper.html
1788|Broca_Plana_Madera_1_1_2_Trupper|https://store.crosur.cl/zonafranca/brocas-y-complementos/10128-broca-plana-madera-1-2-truper.html
1789|Formon_Petrul_5_8|https://www.ferreteriaelsol.cl/collection/limas-formones-y-escofinas?limit=24&with_stock=0&order=id&way=DESC
1790|Multimetro_Digital_Profesional_Trupper|https://herramientasferreteria.cl/producto/multitester-digital-profesional-mut-39-truper/
1791|Cinta_Aislante_Negra_9mtrs_Petrul|https://www.ferrepat.com/sku/cinta-de-aislar-19-mm-x-9-mt-negro-pretul/7420
1792|Cinta_Aislante_Negra_18mtrs_Petrul|https://listado.mercadolibre.cl/huincha-aisladora-negra
1793|Miniarco_Con_Segueta|https://www.maderasdonjuan.cl/product/mini-arco-sierra-sierra-12-pretul/
1794|Barreta_de_Uña.60cm|http://216.246.112.34/~kisdclht/detodo/product/barreta-de-una-3460cm
1795|Barreta_de_Uña.45cm|https://www.konstrutools.com/productos/10853/
1796|Juego_De_Cuñas|https://articulo.mercadolibre.cl/MLC-560212365-juego-de-cunas-lainas-4-piezas-50-80-100-120mm-truper-cun-4p-_JM
1797|Alicate_De_Corte_6_Petrul|https://ferregospa.cl/producto/alicate-de-corte-diagonal-6-pulgadas-pretul/
1798|Broca_Vidrio_Ceramica_1_4_Trupper|https://simple.ripley.cl/broca-para-vidrio-ceramica-azulejo-65mm-14-truper-pta-carburo-mpm00061246120
1799|Broca_Vidrio_Ceramica_5_16_Trupper|https://www.jupix.cl/products/494945228
1800|Broca_Vidrio_Ceramica_3_8_Trupper|https://www.jupix.cl/products/494945264
1801|Marco_sierra_12_Prof_Att-12|https://www.mimbral.cl/marco-sierra-12-trupper-att-12.html
1802|Llave_Corona_9mm_Trupper|https://www.falabella.com/falabella-cl/product/113775765/Truper-Llave-Punta-Corona-Expert-9mm/113775767
1803|Remachadora|https://oviedo.cl/catalog/product/view/id/32050/s/remachadora-manual-profesional-69800/category/597/
1804|Rache|https://listado.mercadolibre.cl/llave-o-rache-para-dados-herramientas
1805|Extencion_Larga|http://www.dicomac.cl/tienda/herramientas/1357-extension-larga-tolsen-10-15128.html
1806|Cartonero_Petrul_Retractil|https://www.mimbral.cl/cartonero-retractil-truper-cut-6x.html
1807|Pala_Camping_De_Juguete_Pequeña|https://articulo.mercadolibre.cl/MLC-1033076947-pala-de-jardin-pequena-nc-pala-de-playa-para-ninos-pala-_JM
1808|Cinta_Aislante_Negra_9mtrs_Trupper|https://ferremania.cl/shop/product/huincha-aisladora-3-4x-9-mts-negra-truper-m-22-4353
1809|Cinta_Aislante_Verde_Trupper|https://store.crosur.cl/zonafranca/accesorios-de-electricidad/9614-cinta-aislante-9mt-19mm-verde-1un-truper.html
1810|Cinta_Aistlante_Amarilla_Trupper|https://articulo.mercadolibre.cl/MLC-994618382-huincha-aisladora-truper-19mmx18m-amarilla-m-33-10-und-_JM
1811|Cinta_Aislante_Rojo_19mmx18m|https://www.ferrefast.cl/products/copy-of-huincha-aisladora-truper-19mmx18m-negra-m-33
1812|Cinta_Aislante_Blanca_Trupper|https://store.crosur.cl/zonafranca/accesorios-de-electricidad/9616-cinta-aislante-9mt-19mm-blanco-1un-truper.html
1813|Broca_Autoalimentadora_1_3_8_Trupper|https://cartegomart.com/broca-autoalimentadora-1-3-8-pulgada-brau-1-3-8-11712-truper/
1814|Broca_Autoalimentadora_2_Trupper|https://www.materialessorrento.com/products/bro-tru-11716
1815|Dado_1_2_X_12mm|https://herramientasferreteria.cl/producto/dado-largo-poligonal-1-2-x-12mm-124-12-1-irimo/
1816|Dado_1_2_X_14mm|https://toolmania.cl/dados/dado-hexagonal-1-2-x-14-mm-bahco-7800sm-14-5993.html
1817|Dado_1_2_X_18mm|https://herramientasferreteria.cl/producto/dado-poligonal-1-2-x-18mm-7800dm-18-bahco/
1818|Extencion_Corta|https://ferrital.cl/producto/extension-corta-force-cuadrado/
1819|Lima_Plana_Bastarda_152.4mm|https://www.vallen.com.mx/herramientas-manuales/SUR-120331.html
1820|Dado_1_2_X_20mm|https://toolmania.cl/dados/dado-torx-e-1-2-x-20-mm-hembra-bahco-7800torx-e20-6064.html
1821|Tijera_Hoja_17_Para_Cortar_Pasto_M_Madera|https://articulo.mercadolibre.cl/MLC-905119284-tijera-corta-pasto-10-mango-madera-t-17-truper-_JM
1822|Soporte_de_manguera|https://www.easy.cl/soporte-para-manguera-plastico-roots-9000775/p
1823|pala_jardinera_marca_trupper|https://www.miferreteria.cl/producto/pala-jardin-mango-madera-truper-pes-p/
1824|Cortacirculos_Con_Diamante_1_1_2|https://www.tiendaferrekasa.com/MLM-835151278-cortacirculos-diamante-1-12-truper-17130-_JM
1825|Cortacirculos_Adiamantado_3_4_Truper|https://www.ferreteriasmexico.com/MLM-561263279-cortacirculos-diamante-34-truper-17124-_JM
1826|Mandril_Guia_1_4_Trupper|https://articulo.mercadolibre.cl/MLC-602383968-guia-para-sierra-diamantada-copa-34-a-1-18-truper-_JM
1827|Mechero_Para_Lata_De_Gas|https://www.electromunoz.cl/MLC-537952494-mechero-para-lata-de-gas-26mm-14-de-vuelta-truper-_JM
1828|Cinta_Aislante_Gris_Trupper|https://articulo.mercadolibre.cl/MLC-956196815-huincha-cinta-aisladora-gris-18-m-x-19-mm-truper-_JM
1829|Desatornillador_Pala_1_1_2x1_4|https://maheroca.com/ve/herramientas/350-destornillador-industrial-paleta-316-3-pulg-stanley-62-412.html
1830|Busca_polo|https://como-funciona.co/un-buscapolo/
1831|Grapas_1_2_Trupper|https://articulo.mercadolibre.cl/MLC-609163133-grapas-12-x-1000un-et-50-truper-ferrenet-_JM
1832|Grapas_1_4_Truper|https://articulo.mercadolibre.cl/MLC-529430359-grapa-truper-14-caja-1000-pzas-et-21-14-_JM
1833|Grapas_5_16_Trupper|https://www.ferresur.cl/grapas-516-et-21
1834|Grapas_3_8_Trupper|https://store.crosur.cl/zonafranca/varios-fijaciones/9596-grapas-3-8-10mm-1000un-caja-truper.html
1835|Huincha_De_Medir_Contra_impacto_3mts|https://cornershopapp.com/es-cl/products/2128k-truper-huincha-de-medir-contra-impacto-3mts
1836|Huincha_Medir_5_Mtrs_C_Impact_Truper|https://www.ferresur.cl/cinta-de-medir-5-mts-truper?similar_product=true
1837|Huincha_Medir_8_Mtrs_C_Impact_Truper|https://articulo.mercadolibre.cl/MLC-906542675-huincha-de-medir-8-mts-truper-_JM
1838|Cinta_Para_Ducto|https://articulo.mercadolibre.cl/MLC-552151700-cinta-para-ducto-alta-temperatura-truper-48mmx10mts-_JM
1839|Rollo_De_Cinta_De_Peligro|https://www.kupfer.cl/rollo-cinta-peligro-kupfer-a127.html
1840|Pistola_Plastica_Para_Riego_Con_Recubrimiento_Truper|https://www.supplytools.cl/MLC-925865806-pistola-plastica-riego-8-funciones-truper-_JM
1841|Broca_Sierra_Bimetalica_7_8_Trupper|https://www.ferrelectrica.cl/product/sierra-copa-bimetalica-20mm-22-2-truper-ref-cobi-7-8
1842|Broca_Sierra_Bimetalica_1_1_4_Trupper|https://articulo.mercadolibre.cl/MLC-533576614-sierra-bimetalica-114-truper-cobi-114-_JM
1843|Broca_Sierra_Bimetalica_2_1_4_Trupper|https://www.maderasdonjuan.cl/product/sierra-copa-bimetalica-2-1-4-truper/
1844|Broca_Sierra_Bimetalica_1_1_8_Trupper|https://www.elferretero.com.mx/Carrito/Producto.aspx?NumeroProducto=18090
1845|Espatula_Plastica_2|https://www.citotools.cl/MLC-610867257-espatula-plastica-truper-2-pulgadas-_JM
1846|Mandril_Broca_Sierra_Bimetalica_3_8(9.5mm)|https://www.ferroelectronic.cl/sierra-copa-bi-metal-9-piezas-toolmak
1847|Mandril_Broca_Sierra_Bimetalica_7_16(11mm)|https://ferreteriaemanuel.cl/tienda/ferreteria/brocas-ii/brocas-metal/mandril-7-16-para-sierra-1-1-4-2-3-4-bimetal-truper/
1848|hoja_sierra_caladora_de12_dientesxpul|https://ferreteriaelena.cl/product/hoja-sierra-caladora-12-dientes-70mm/
1849|Juego_de_repuesto_caladora|http://www.metalmarchile.cl/repuestos-y-accesorios/971-juego-de-sierras-caladora-jsca-16-truper.html
1850|hoja_sierra_caladora_de_6_dientes_x_pul|https://www.ferretienda.cl/product/set-6-un-hoja-sierra-caladora-kwb
1851|Juego_de_sierra_caladora_14_D|https://articulo.mercadolibre.cl/MLC-614335147-dewalt-14-hojas-para-sierra-caladora-dewalt-dw3742c-eo-_JM
1852|Alicate_De_Punta|https://articulo.mercadolibre.cl/MLC-509251491-alicate-punta-larga-6-pulg-crownman-prof-_JM
1853|Cincel_Sds_Punta_10_Truper|https://www.supplytools.cl/MLC-1027479767-cincel-sds-punta-10-plg-truper-_JM
1854|Cincel_Sds_Plano_1_1_2_Truper|https://www.truper.com/cincel-sds-plano-grueso.html
1855|Rastrillo_Piedra|https://www.amazon.com/-/es/Rastrillo-piedra-15-1-pulgadas-mango/dp/B00002N6CY
1856|Repuesto_Cartonero_Trupper_Corto|https://articulo.mercadolibre.cl/MLC-940324671-cuchillo-cartonero-truper-3-hojas-repuesto-cut-6x-_JM
1857|Seguetas_de_repuestos__para_arco_calador_#6|x
1858|Cinta_Aluminio_Alta_Resistencia|https://www.3mchile.cl/3M/es_CL/p/d/v000090093/
1859|Nudos_para_cable_3_16|https://www.truper.com/ficha_tecnica/Nudos-perros.html?code=44083
1860|Nudos_para_cable_1_4|https://www.citotools.cl/MLC-626141517-grampa-abrazadera-prensacable-14-fiero-_JM
1861|Nudos_para_cable_5_16|https://www.ferreteriasancarlos.cl/product/abrazadera-para-cable-x-blister
1862|Nudo_3_8|https://www.truper.com/nudo-universal-para-dados-cuadro-3-8.html
1863|Nudos_para_cable_1_2|https://cornershopapp.com/es-cl/products/1j51s-fiero-nudos-para-cables-1u
1864|Bandola_1_8_Fiero|https://articulo.mercadolibre.com.mx/MLM-874688282-bandola-acero-18-seguro-fiero-44020-paquete-12-piezas-_JM
1865|Bandola_3_16_Fiero|https://articulo.mercadolibre.cl/MLC-1063387999-bandola-mosqueton-acero-516-x-3-plg-cap-230-kg-fiero-_JM
1866|Bandola_con_seguro_3_1_2|https://www.emiliaventas.cl/inicio/5826-bandola-con-seguro-10mm-3-12-pulg-800-kg-ferretools.html
1867|Martelina_Pico_Pico|https://www.truper.com/martelina-talacho-pico.html
1868|Destapacaño_Petrul_25p(7.6m)|https://articulo.mercadolibre.cl/MLC-1007747532-destapador-de-canerias-76mts-x-14-deca-25p-pretulmimbral-_JM
1869|Piola|https://margabike.cl/producto/piola-de-cambio-acero/
1870|Splitter_Coaxial_1_In_-_3_Out|https://articulo.mercadolibre.cl/MLC-959356125-splitter-coaxial-1x3-tv-_JM
1871|Splitter_Coaxial_1_In_-_4_Out|https://articulo.mercadolibre.cl/MLC-915423479-splitter-coaxial-holland-1x4-iptv-att-ghpna-4-_JM
1872|Conta_Aislant_Blanca|https://puntomaestro.cl/cinta-aislante-blanca-10mt-imcoex.html
1873|Rodillera_Toolcraft|https://herrerayherrera.cl/ficha/1384/rodillera-flexible
1874|Combi_lavaplato_601|https://www.paris.cl/combinacion-lavaplatos-280-mm.-fas-MKMGXMZKRI.html?cgid=elcHerrOtras
1875|Plana_Lengueta_#7_Pretul|x
1876|Plana_Lengueta_#8_Pretul|x
1877|Plana_Lengueta_#9_Pretul|x
1878|Plana_Lengueta_#10_Pretul|x
1879|Hilo_nylon_corta_pasto_1.6x15M|https://articulo.mercadolibre.cl/MLC-938073705-hilo-nylon-redondo-para-orilladora-corta-pasto-16mmx15mts-_JM
1880|Adaptador_Rotomartillo|https://eberlein.cl/producto/mandril-con-adaptador-sds-plus/
1881|Martillo_De_Goma_Petrul|https://www.falabella.com/falabella-cl/product/112637248/Combo-Mazo-De-Goma-16-Oz-Pretul/112637249
1882|Picota_Con_Mango_De_Madera|https://www.miferreteria.cl/producto/picota-7-libras-mango-madera-zp-7m-truper/
1883|Cuchillo_Chef_6_Petrul|https://mundotool.com/products/cuchillo-de-chef-mango-madera-6-pretul-23080
1884|Cuchillo_Chef_7_Petrul|https://mundotool.com/products/cuch-p71-cuchillo-de-chef-mango-plastico-7
1885|sopapo|https://comercioelsol.cl/product/sopapo-madera-grande/
1886|Disco_Corte_Metal_7_X_1.5mm|https://www.triplee.cl/disco-corte-metal-7-180-x-15-x-22-mm-recto-a46t11bf-acero-inoxidable-y-aceros-mayor-dureza-a-91447-3715.html
1887|canastilla_para_Lavaplatos_de_Acero_Inoxidable|https://www.carloseparamoltda.com/producto/canastilla-para-lavaplatos-en-acero-inoxidable-con-balde-interno/
1888|Cinta_Antiresbalante_Negro_Truper|https://articulo.mercadolibre.cl/MLC-971172536-tira-adhesiva-cinta-antideslizante-truper-negra-50mm-6-un-_JM
1889|Cinta_Antiderrapante_Blanca|https://store.crosur.cl/zonafranca/varios-herramientas-manuales/10735-cinta-antiderrapante-blanca-5x50mt-truper.html
1890|Huincha_Dse_Medir_8M_Trupper|https://www.yukon.cl/product/huincha-de-medir-8m-x-25mm-contra-impacto/
1891|Huincha_Medir_Auto_Lock_3_Mtrs_Truper|https://articulo.mercadolibre.cl/MLC-612479779-huincha-de-medir-3-metros-con-bloqueo-truper-fa-3m-_JM
1892|Aceite_Aflojatodo_110_ml_Aerosol|https://simple.ripley.cl/lubricanteanticorrosivoaflojatodo-truper-wt-110-110-ml-mpm00057712496
1893|Aceite_Afloja_Todo_235ml_Trupper|https://ferremania.cl/shop/product/wt-240-lubricante-aflojatodo-235-ml-truper-wt-240-4837
1894|Cinta_doble_contacto_petrul_1Kg_x_1.5mts|https://articulo.mercadolibre.com.mx/MLM-795019615-cinta-doble-cara-pretul-5mts-_JM
1895|Cinta_Doble_Contacto_5m_Petrul|https://articulo.mercadolibre.cl/MLC-964186806-cinta-de-montaje-doble-faz-19mm-x-5m-pretul-_JM
1896|Taladro_Percutor_Truper|https://www.falabella.com/falabella-cl/product/114041762/Taladro-Percutor-Truper-Version-Profesional-700w-12/114041763
1897|Desague_Lavatorio_Metal_1_1_4_Taumm|https://www.constructor31.com/shop/gasfiteria/accesorios/74467/
1898|Teflon_1_2_Taumm_5_Mtrs|https://www.geoconstructor.cl/tienda/griferia/24272/teflon-agua-1-2-taumm/
1899|Monomando_lavatorio_Colomba_#14|x
1900|Monomando_Lavatorio_Modern_#29|x
1901|Mono_lavat_alt._Modern_#17|x
1902|Monomando_Tina_Ducha_Colomba_#11|x
1903|Monomando_ducha_Colomba_#7|x
1904|Monomando_Lavaplato_Colomba_#3|x
1905|Set_De_Ducha_Freiburg|https://www.falabella.com/falabella-cl/product/116074246/Set-De-Ducha-Telefono-Juego-De-Ducha-Freiburg-1,6-Mts/116074247
1906|Set_De_Ducha_Conster|https://www.falabella.com/falabella-cl/product/116075630/Set-De-Ducha-Telefono-Juego-De-Ducha-Conster-1,85-Mts-Taumm/116075631
1907|Set_De_Ducha_Neue_Spiegel|https://ferreteriamgs.cl/producto/set-ducha-neue-spiegel-taumm/
1908|Mango_ducha_Swertt|https://www.hammerhouse.cl/products/ducha-mango-swertt-taumm-020200201
1909|Mango_Ducha_Freiburg|https://todogrifos.cl/mangos-de-ducha/46-mango-ducha-freiburg-3f.html
1910|Mango_Ducha_Conster|https://www.constructor31.com/shop/gasfiteria/accesorios/mango-ducha-conster-taumm/
1911|Mango_Ducha_Neue_Spiegel|https://www.masferret.cl/product/mango-ducha-neue-spiegel-taumm
1912|Colgador_Para_Ducha_Swertt_Taumm|https://ferretotal.cl/producto/colgador-de-ducha-telefono-swertt-taumm/
1913|Flexible_Ducha_1.85m_Taumm_Spiegel|https://articulo.mercadolibre.cl/MLC-950975558-flexible-ducha-spiegel-taumm-_JM
1914|Agarradera_Recta_D32_L24_Taumm|https://www.artemart.cl/agarradera-recta-d32-l24-taumm
1915|Agarradera_Recta_D25_L16_Taumm|https://ventasdv.cl/product/agarradera-recta-d25-l16/
1916|Combinacion_Tina_Ducha_Vander_#9|x
1917|Combinacion_Tina_Y_Ducha_Eco_#10|x
1918|Combinacion_Lavaplato_Bonn_#6|x
1919|Combinacion_Lavaplato_Vander_Mejorada|https://accon.cl/products/combinacion-lavaplato-v-vander-mejorada/
1920|Combinacion_Lavaplato_Antonella_#5|x
1921|Teflon_Gas_Amarillo_1_2|https://puntomaestro.cl/teflon-gas-1-2-cinta-amarilla.html
1922|Teflon_1_2_Taumm_15_Mtrs|https://www.masferret.cl/product/teflon-maestro-1-2-taumm
1923|Teflon_3_4_Taumm|https://www.mimbral.cl/teflon-p-agua-domestico-3-4-10mt-taumm-topex.html
1924|Flexible_Hi-Hi_25cm_Taumm|https://www.artemart.cl/flexible-hi-hi-12-25cm-taumm
1925|Flexible_Hi-He_25cm_Taumm|https://www.dipromat.cl/online/griferias/590-flexible-hi-he-1-2-25-cm-taumm.html
1926|Flexible_Hi-Hi_30cm_Taum|https://www.artemart.cl/flexible-hi-hi-30cm
1927|Flexible_Hi-He_30cm_Taumm|https://www.mimbral.cl/flexible-agua-30cm-hi-he-1-2-taumm.html
1928|Flexible_Hi-Hi_35cm_Taumm|https://www.dipromat.cl/online/griferias/592-flexible-hi-hi-1-2-35-cm-taumm.html
1929|Flexible_Hi-He_35cm_Taumm|https://articulo.mercadolibre.cl/MLC-584759329-flexible-agua-calefont-hi-he-12-35-cm-_JM
1930|Flexible_Hi-Hi_40cm_Taumm|https://www.dipromat.cl/online/griferias/591-flexible-hi-hi-1-2-40-cm-taumm.html
1931|Flexible_Hi-He_40cm_Taumm|https://www.dipromat.cl/online/griferias/594-flexible-hi-he-1-2-40-cm-taumm.html
1932|Flexible_Hi-Hi_50cm_Taumm|https://ferreteriaprat.cl/flexible-agua-hi-hi-1-2-50-cm-taumm.html
1933|Flexible_Hi-He_50cm_Taumm|https://aguila.cl/flexible-hi-he-1-2-50cm-taumm-050433622.html
1934|Flexible_Baño_5_16_25cm|https://maissa.cl/producto/flexible-25-cm-hi-hi-1-2-x-15-16/
1935|Flexible_Baño_5_16_30cm|https://sodimac.falabella.com/sodimac-cl/product/110258578/Flexible-agua-1-2-15-16-HI-HI-30-cm/110258583
1936|Flexible_Baño_5_16_35Cm|https://www.inergasonline.cl/flexible-de-agua-monomando-35-cm
1937|Flexible_Monomando_35cm_Taumm|https://cornershopapp.com/es-cl/products/3qy5f-taumm-flexible-monomando-12-35cm-unitario-9af-hammer-house
1938|Flexible_Calefon_Hi-Hi_25cm_Taumm|https://ferreterialegacy.cl/gasfiteria/flexible-agua-calefont-hi-hi-1-2-25cm-taumm/
1939|Flexible_Gas_Hi-Hi_1_2_60cm_Taumm|https://todogrifos.cl/flexibles-para-gas/251-flexible-gas-hi-hi-1-2-x-1-2-60-cm-taumm.html
1940|Flexible_Gas_Hi-Hi_1_2_100cm_Taumm|https://todogrifos.cl/flexibles-para-gas/249-flexible-gas-hi-hi-1-2-x-1-2-100-cm-taumm.html
1941|Kit_llave_angular_+_flexible|https://hoffens.com/fitting-wc-y-accesorios/481-kit-llave-angular-flexible-de-30-cm-hi7-hi-1-2-x-15-16.html
1942|Flexible_Gas_Hi-Hi_3_8x1_2_100cm_Taumm|https://articulo.mercadolibre.cl/MLC-959953789-flexible-gas-38-x-12-hi-hi-100-cm-_JM
1943|Valvula_Bola_Otra_Hi-Hi_1_2_Taumm|https://www.duofer.cl/MLC-1040854708-valvula-de-bola-otra-hi-hi-12-pulgada-taumm-_JM
1944|Valvula_Bola_Otra_Hi-Hi3_4_Taumm|https://articulo.mercadolibre.cl/MLC-916994985-valvula-bola-tipo-otra-hi-hi-34-marca-taumm-ferrepernos-_JM
1945|llave_angular|https://www.hidrocentro.cl/paicavi/producto/llave-angular-1-2-hahn/
1946|Llave_De_Paso_Campana_Cromada_1_2|https://sodimac.falabella.com/sodimac-cl/product/110260834/Llave-de-paso-campana-1-2-SO-cromado/110260892
1947|Llave_de_jardin_1_2_He-He_Tipo_otra|https://ferreterialegacy.cl/gasfiteria/llave-de-jardin-br-1-2-he-hetipo-otra-taumm/
1948|Llave_lavadora_Lavadero_Doble_cromado_#19|x
1949|Llave_Lavadero_C_Flange_1_2_X_3_4_#25|x
1950|Aireador_HI_1_2_Griferia_Taumm|https://articulo.mercadolibre.cl/MLC-520727172-aireador-difusor-de-agua-lavaplatos-hi-taumm-ferrepernos-_JM
1951|Plato_Ducha_redondo_ABS_8_Plastico|https://www.toso.cl/hogar/ba-o-y-complementos/complementos-de-ba-os/plato-ducha-redondo-abs-8.html
1952|Plato_Ducha_redondo_ABS_8_acero|https://www.victtorino.cl/plato-ducha-redondo-abs-8
1953|Brazo_metalico_para_plato_ducha_conec._Flexible|https://www.victtorino.cl/brazo-metalico-para-flexible-y-ducha-plato
1954|Desague_Plastico_1_1_2_Corde_Cromado_Con_Rebalse.|https://ventasdv.cl/product/desague-plastico-1-1-2-borde-cromado-con-tubo-rebalse/
1955|Desague_Lavaplato__1_1_2_Taum|https://www.constructor31.com/shop/gasfiteria/fitting-pvc/desague-lavaplato-1-1-2-plastico-vinilit/
1956|Desague_Para_Tina_Con_Tubo_Y_Rebalse_Taum|https://ferreterialegacy.cl/gasfiteria/desague-para-tina-con-tubo-y-campana-de-rebalse-taumm/
1957|Sifon_Tina_Taum|https://listado.mercadolibre.cl/sifon-tina
1958|Aireador_HI_1_2_Griferia_Acquamix|https://www.hidrocentro.cl/sanpedro/producto/aireador-hi-lavatorio-cuello-cisne-acquamix/
1959|Flexible_Calefon_Hi-He_25cm_Taumm|https://www.dipromat.cl/online/griferias/590-flexible-hi-he-1-2-25-cm-taumm.html
1960|Flapper_Estanque_Wc_Taumm|https://www.masferret.cl/product/flapper-transparente-cadena-metalica-taumm
1961|Valvula_De_Carga_Vertical_Wc_Taum|https://www.falabella.com/falabella-cl/product/114232708/VALVULA-DE-CARGA-TIPO-FM/114232709
1962|Valvula_De_Carga_Wc_Con_Flotador_Taum|https://www.rivemat.cl/product/valvula-carga-wc-taumm
1963|Valvula_de_descarga_estanque_WC_con_flapper_y_cadena|https://hoffens.com/fitting-wc-y-accesorios/233-valvula-de-descarga-estanque-wc-con-flapper-y-cadena.html
1964|Collarin_Sello_Estanque_A_Taza|https://ferreterialegacy.cl/gasfiteria/collarin-sello-estanque-a-tazataumm/
1965|Kit_de_Fijaciones_para_estanque_WC|https://www.victtorino.cl/kit-fijaciones-para-estanque-wc
1966|Sello_Antifuga_Cera_Taumm|https://elconstructorchile.cl/index.php?route=product/product&product_id=13428
1967|Kit_Anclaje_Para_WC_Taumm|https://ferreteriasanfrancisco.cl/tienda/product/set-anclaje-para-wc-210000510t-taumm/
1968|Manilla_Estanque_Taum|https://articulo.mercadolibre.cl/MLC-937102887-palanca-manilla-cromado-para-estanque-wc-accionamiento-_JM
1969|Valvula_desc._Fluhs_p_one_Piece|https://articulo.mercadolibre.cl/MLC-576566467-valvula-de-descarga-2-flush-pone-piece-para-wc-_JM
1970|Botonera_Dual_Flesh_Taumm|https://www.falabella.com/falabella-cl/product/113842810/Taumm-Botonera-Dual-Flush
1971|Flexible_Hi-He_60cm_Taumm|https://todogrifos.cl/flexibles-para-gas/251-flexible-gas-hi-hi-1-2-x-1-2-60-cm-taumm.html
1972|Flexible_Hi-Hi_60cm_Taumm|https://www.ferreroweb.cl/MLC-965867179-flexible-hi-12-x-hi-12-x-60-cm-gas-certificado-taumm-_JM
